id,newsgroup
8080,comp.windows.x
8081,soc.religion.christian
8082,sci.electronics
8083,comp.sys.mac.hardware
8084,rec.sport.baseball
8085,sci.space
8086,comp.os.ms-windows.misc
8087,talk.religion.misc
8088,comp.os.ms-windows.misc
8089,comp.windows.x
8090,talk.politics.mideast
8091,comp.sys.mac.hardware
8092,sci.space
8093,soc.religion.christian
8094,sci.electronics
8095,rec.autos
8096,talk.religion.misc
8097,sci.space
8098,comp.graphics
8099,sci.space
8100,rec.motorcycles
8101,comp.os.ms-windows.misc
8102,comp.os.ms-windows.misc
8103,rec.sport.hockey
8104,talk.religion.misc
8105,alt.atheism
8106,comp.os.ms-windows.misc
8107,soc.religion.christian
8108,comp.sys.ibm.pc.hardware
8109,sci.electronics
8110,comp.sys.mac.hardware
8111,sci.space
8112,alt.atheism
8113,comp.graphics
8114,soc.religion.christian
8115,comp.os.ms-windows.misc
8116,comp.graphics
8117,soc.religion.christian
8118,sci.crypt
8119,comp.sys.ibm.pc.hardware
8120,talk.politics.guns
8121,talk.politics.guns
8122,sci.med
8123,comp.graphics
8124,sci.space
8125,rec.autos
8126,alt.atheism
8127,comp.windows.x
8128,rec.sport.hockey
8129,sci.electronics
8130,sci.space
8131,talk.religion.misc
8132,sci.electronics
8133,talk.politics.misc
8134,rec.sport.baseball
8135,comp.sys.ibm.pc.hardware
8136,soc.religion.christian
8137,rec.autos
8138,talk.politics.misc
8139,rec.autos
8140,rec.sport.hockey
8141,talk.politics.mideast
8142,sci.electronics
8143,comp.sys.mac.hardware
8144,talk.politics.mideast
8145,sci.crypt
8146,rec.autos
8147,soc.religion.christian
8148,talk.politics.guns
8149,comp.graphics
8150,comp.graphics
8151,sci.space
8152,soc.religion.christian
8153,rec.autos
8154,rec.sport.hockey
8155,sci.space
8156,soc.religion.christian
8157,comp.windows.x
8158,sci.med
8159,rec.sport.baseball
8160,comp.sys.ibm.pc.hardware
8161,comp.sys.mac.hardware
8162,talk.politics.mideast
8163,sci.electronics
8164,comp.os.ms-windows.misc
8165,soc.religion.christian
8166,rec.sport.baseball
8167,soc.religion.christian
8168,talk.politics.misc
8169,sci.space
8170,sci.electronics
8171,comp.sys.mac.hardware
8172,misc.forsale
8173,comp.windows.x
8174,rec.sport.hockey
8175,sci.electronics
8176,talk.politics.mideast
8177,comp.os.ms-windows.misc
8178,sci.electronics
8179,sci.electronics
8180,rec.sport.hockey
8181,rec.motorcycles
8182,talk.politics.mideast
8183,soc.religion.christian
8184,comp.os.ms-windows.misc
8185,talk.politics.guns
8186,rec.sport.hockey
8187,rec.motorcycles
8188,talk.politics.guns
8189,sci.space
8190,comp.sys.ibm.pc.hardware
8191,talk.politics.misc
8192,talk.religion.misc
8193,comp.sys.ibm.pc.hardware
8194,talk.religion.misc
8195,alt.atheism
8196,sci.med
8197,rec.sport.hockey
8198,sci.crypt
8199,sci.med
8200,sci.med
8201,talk.religion.misc
8202,sci.electronics
8203,talk.politics.misc
8204,talk.politics.mideast
8205,comp.windows.x
8206,rec.sport.hockey
8207,rec.motorcycles
8208,talk.politics.mideast
8209,sci.med
8210,misc.forsale
8211,rec.motorcycles
8212,talk.politics.guns
8213,sci.electronics
8214,talk.politics.mideast
8215,soc.religion.christian
8216,talk.politics.guns
8217,rec.sport.hockey
8218,talk.politics.guns
8219,sci.space
8220,misc.forsale
8221,soc.religion.christian
8222,comp.graphics
8223,talk.religion.misc
8224,comp.windows.x
8225,misc.forsale
8226,sci.space
8227,rec.autos
8228,sci.med
8229,soc.religion.christian
8230,talk.religion.misc
8231,comp.windows.x
8232,sci.electronics
8233,talk.politics.guns
8234,sci.crypt
8235,rec.sport.baseball
8236,comp.windows.x
8237,talk.politics.guns
8238,rec.motorcycles
8239,comp.os.ms-windows.misc
8240,talk.religion.misc
8241,soc.religion.christian
8242,sci.med
8243,sci.electronics
8244,comp.os.ms-windows.misc
8245,rec.motorcycles
8246,soc.religion.christian
8247,comp.sys.mac.hardware
8248,sci.space
8249,comp.windows.x
8250,rec.motorcycles
8251,soc.religion.christian
8252,comp.sys.ibm.pc.hardware
8253,talk.politics.misc
8254,talk.politics.misc
8255,talk.politics.mideast
8256,comp.os.ms-windows.misc
8257,sci.electronics
8258,comp.sys.mac.hardware
8259,rec.motorcycles
8260,sci.space
8261,talk.politics.guns
8262,sci.med
8263,rec.autos
8264,comp.graphics
8265,comp.sys.ibm.pc.hardware
8266,misc.forsale
8267,talk.religion.misc
8268,comp.os.ms-windows.misc
8269,talk.politics.mideast
8270,sci.electronics
8271,comp.sys.ibm.pc.hardware
8272,talk.politics.misc
8273,talk.politics.mideast
8274,soc.religion.christian
8275,comp.sys.mac.hardware
8276,sci.electronics
8277,talk.politics.mideast
8278,rec.sport.hockey
8279,comp.os.ms-windows.misc
8280,comp.graphics
8281,talk.politics.guns
8282,rec.sport.hockey
8283,comp.windows.x
8284,comp.sys.mac.hardware
8285,comp.sys.mac.hardware
8286,rec.sport.baseball
8287,sci.electronics
8288,comp.sys.mac.hardware
8289,talk.politics.guns
8290,comp.os.ms-windows.misc
8291,comp.windows.x
8292,sci.med
8293,sci.crypt
8294,rec.sport.hockey
8295,sci.electronics
8296,comp.os.ms-windows.misc
8297,comp.graphics
8298,sci.space
8299,talk.politics.mideast
8300,comp.graphics
8301,rec.sport.baseball
8302,comp.graphics
8303,rec.motorcycles
8304,rec.sport.hockey
8305,rec.sport.hockey
8306,sci.space
8307,comp.graphics
8308,rec.sport.hockey
8309,comp.sys.ibm.pc.hardware
8310,rec.sport.hockey
8311,talk.politics.misc
8312,soc.religion.christian
8313,comp.os.ms-windows.misc
8314,sci.med
8315,soc.religion.christian
8316,sci.crypt
8317,sci.crypt
8318,talk.politics.guns
8319,sci.crypt
8320,comp.sys.mac.hardware
8321,rec.sport.hockey
8322,rec.sport.baseball
8323,talk.religion.misc
8324,talk.politics.guns
8325,comp.graphics
8326,comp.sys.mac.hardware
8327,alt.atheism
8328,sci.electronics
8329,talk.politics.guns
8330,alt.atheism
8331,comp.sys.mac.hardware
8332,talk.politics.guns
8333,alt.atheism
8334,sci.electronics
8335,rec.sport.hockey
8336,comp.windows.x
8337,talk.politics.misc
8338,sci.electronics
8339,comp.os.ms-windows.misc
8340,sci.med
8341,soc.religion.christian
8342,comp.graphics
8343,comp.windows.x
8344,talk.politics.guns
8345,comp.sys.mac.hardware
8346,sci.med
8347,sci.space
8348,comp.sys.ibm.pc.hardware
8349,rec.sport.baseball
8350,comp.os.ms-windows.misc
8351,misc.forsale
8352,rec.motorcycles
8353,talk.politics.mideast
8354,sci.electronics
8355,alt.atheism
8356,comp.graphics
8357,rec.sport.hockey
8358,rec.autos
8359,soc.religion.christian
8360,talk.religion.misc
8361,rec.motorcycles
8362,comp.sys.mac.hardware
8363,comp.sys.mac.hardware
8364,soc.religion.christian
8365,talk.politics.guns
8366,rec.sport.hockey
8367,comp.graphics
8368,rec.sport.hockey
8369,rec.autos
8370,rec.motorcycles
8371,soc.religion.christian
8372,talk.religion.misc
8373,misc.forsale
8374,sci.med
8375,talk.religion.misc
8376,rec.autos
8377,talk.politics.guns
8378,sci.med
8379,comp.graphics
8380,soc.religion.christian
8381,comp.sys.ibm.pc.hardware
8382,alt.atheism
8383,rec.motorcycles
8384,comp.windows.x
8385,rec.motorcycles
8386,comp.sys.ibm.pc.hardware
8387,comp.sys.ibm.pc.hardware
8388,comp.graphics
8389,talk.politics.misc
8390,comp.graphics
8391,talk.politics.mideast
8392,talk.religion.misc
8393,talk.religion.misc
8394,sci.med
8395,rec.sport.baseball
8396,misc.forsale
8397,talk.politics.guns
8398,rec.sport.hockey
8399,comp.graphics
8400,sci.space
8401,soc.religion.christian
8402,misc.forsale
8403,talk.politics.mideast
8404,misc.forsale
8405,comp.sys.ibm.pc.hardware
8406,comp.graphics
8407,sci.space
8408,talk.religion.misc
8409,comp.sys.mac.hardware
8410,comp.sys.ibm.pc.hardware
8411,rec.sport.baseball
8412,sci.crypt
8413,comp.windows.x
8414,sci.med
8415,sci.electronics
8416,misc.forsale
8417,soc.religion.christian
8418,comp.windows.x
8419,sci.space
8420,comp.sys.ibm.pc.hardware
8421,rec.motorcycles
8422,sci.med
8423,comp.windows.x
8424,comp.graphics
8425,sci.space
8426,rec.sport.baseball
8427,sci.crypt
8428,talk.politics.mideast
8429,comp.sys.mac.hardware
8430,rec.sport.baseball
8431,rec.autos
8432,rec.sport.baseball
8433,comp.graphics
8434,comp.os.ms-windows.misc
8435,rec.autos
8436,talk.politics.misc
8437,rec.sport.hockey
8438,comp.graphics
8439,rec.autos
8440,comp.sys.ibm.pc.hardware
8441,rec.sport.hockey
8442,comp.graphics
8443,comp.os.ms-windows.misc
8444,sci.crypt
8445,rec.motorcycles
8446,rec.autos
8447,sci.med
8448,comp.graphics
8449,alt.atheism
8450,talk.politics.misc
8451,rec.sport.hockey
8452,talk.politics.mideast
8453,comp.graphics
8454,comp.sys.mac.hardware
8455,rec.motorcycles
8456,sci.crypt
8457,comp.os.ms-windows.misc
8458,sci.space
8459,sci.med
8460,comp.sys.ibm.pc.hardware
8461,talk.religion.misc
8462,sci.electronics
8463,comp.windows.x
8464,comp.os.ms-windows.misc
8465,comp.os.ms-windows.misc
8466,sci.space
8467,rec.motorcycles
8468,comp.windows.x
8469,rec.autos
8470,sci.crypt
8471,comp.os.ms-windows.misc
8472,comp.os.ms-windows.misc
8473,misc.forsale
8474,alt.atheism
8475,comp.windows.x
8476,sci.electronics
8477,comp.windows.x
8478,sci.space
8479,rec.sport.hockey
8480,alt.atheism
8481,talk.politics.guns
8482,comp.windows.x
8483,sci.crypt
8484,comp.os.ms-windows.misc
8485,comp.os.ms-windows.misc
8486,rec.sport.hockey
8487,sci.electronics
8488,soc.religion.christian
8489,talk.politics.misc
8490,sci.electronics
8491,sci.electronics
8492,alt.atheism
8493,comp.sys.ibm.pc.hardware
8494,alt.atheism
8495,talk.politics.mideast
8496,comp.sys.ibm.pc.hardware
8497,comp.sys.mac.hardware
8498,talk.politics.misc
8499,soc.religion.christian
8500,sci.electronics
8501,rec.sport.baseball
8502,talk.politics.mideast
8503,comp.os.ms-windows.misc
8504,talk.politics.misc
8505,comp.windows.x
8506,comp.os.ms-windows.misc
8507,sci.space
8508,sci.crypt
8509,rec.motorcycles
8510,talk.religion.misc
8511,rec.sport.baseball
8512,talk.politics.misc
8513,comp.sys.mac.hardware
8514,comp.sys.ibm.pc.hardware
8515,comp.sys.mac.hardware
8516,rec.autos
8517,talk.politics.misc
8518,sci.med
8519,sci.crypt
8520,comp.sys.ibm.pc.hardware
8521,alt.atheism
8522,sci.crypt
8523,talk.politics.mideast
8524,comp.windows.x
8525,sci.crypt
8526,soc.religion.christian
8527,talk.politics.mideast
8528,alt.atheism
8529,comp.sys.ibm.pc.hardware
8530,rec.sport.hockey
8531,rec.motorcycles
8532,sci.crypt
8533,sci.crypt
8534,sci.space
8535,talk.politics.misc
8536,rec.autos
8537,talk.politics.misc
8538,rec.sport.hockey
8539,sci.electronics
8540,alt.atheism
8541,talk.politics.misc
8542,talk.politics.misc
8543,comp.windows.x
8544,talk.politics.misc
8545,rec.sport.baseball
8546,soc.religion.christian
8547,sci.space
8548,sci.med
8549,sci.electronics
8550,talk.politics.mideast
8551,sci.med
8552,comp.sys.ibm.pc.hardware
8553,rec.sport.hockey
8554,sci.space
8555,alt.atheism
8556,rec.sport.hockey
8557,rec.sport.baseball
8558,talk.politics.mideast
8559,alt.atheism
8560,sci.electronics
8561,talk.religion.misc
8562,sci.electronics
8563,sci.electronics
8564,soc.religion.christian
8565,sci.crypt
8566,comp.sys.mac.hardware
8567,alt.atheism
8568,misc.forsale
8569,sci.electronics
8570,rec.autos
8571,comp.graphics
8572,talk.politics.guns
8573,comp.graphics
8574,rec.sport.baseball
8575,sci.electronics
8576,sci.med
8577,comp.sys.mac.hardware
8578,misc.forsale
8579,sci.crypt
8580,rec.sport.hockey
8581,comp.sys.ibm.pc.hardware
8582,talk.religion.misc
8583,comp.windows.x
8584,talk.politics.guns
8585,comp.windows.x
8586,rec.autos
8587,comp.windows.x
8588,sci.space
8589,talk.politics.guns
8590,sci.med
8591,comp.os.ms-windows.misc
8592,soc.religion.christian
8593,comp.sys.ibm.pc.hardware
8594,rec.sport.baseball
8595,sci.space
8596,sci.electronics
8597,rec.motorcycles
8598,soc.religion.christian
8599,soc.religion.christian
8600,sci.electronics
8601,talk.religion.misc
8602,alt.atheism
8603,talk.politics.misc
8604,alt.atheism
8605,talk.politics.mideast
8606,sci.space
8607,rec.sport.baseball
8608,talk.politics.misc
8609,talk.politics.misc
8610,soc.religion.christian
8611,soc.religion.christian
8612,comp.windows.x
8613,talk.politics.misc
8614,rec.motorcycles
8615,rec.motorcycles
8616,sci.crypt
8617,soc.religion.christian
8618,misc.forsale
8619,talk.politics.guns
8620,talk.politics.mideast
8621,rec.motorcycles
8622,sci.space
8623,sci.space
8624,comp.windows.x
8625,sci.crypt
8626,rec.sport.baseball
8627,rec.sport.baseball
8628,talk.politics.misc
8629,rec.sport.hockey
8630,sci.electronics
8631,talk.politics.mideast
8632,comp.sys.mac.hardware
8633,sci.space
8634,sci.med
8635,comp.sys.ibm.pc.hardware
8636,talk.politics.guns
8637,rec.sport.baseball
8638,comp.graphics
8639,talk.politics.misc
8640,sci.space
8641,sci.crypt
8642,sci.med
8643,talk.religion.misc
8644,sci.electronics
8645,alt.atheism
8646,comp.os.ms-windows.misc
8647,misc.forsale
8648,rec.sport.hockey
8649,talk.religion.misc
8650,talk.politics.misc
8651,misc.forsale
8652,sci.electronics
8653,talk.religion.misc
8654,comp.sys.mac.hardware
8655,talk.politics.misc
8656,comp.sys.ibm.pc.hardware
8657,rec.sport.baseball
8658,misc.forsale
8659,talk.politics.guns
8660,comp.os.ms-windows.misc
8661,talk.politics.mideast
8662,talk.politics.misc
8663,rec.motorcycles
8664,alt.atheism
8665,sci.med
8666,comp.sys.ibm.pc.hardware
8667,talk.politics.misc
8668,comp.graphics
8669,rec.autos
8670,soc.religion.christian
8671,talk.politics.guns
8672,comp.windows.x
8673,rec.autos
8674,comp.sys.ibm.pc.hardware
8675,talk.politics.guns
8676,sci.electronics
8677,rec.sport.baseball
8678,sci.space
8679,comp.graphics
8680,sci.crypt
8681,alt.atheism
8682,misc.forsale
8683,alt.atheism
8684,comp.graphics
8685,misc.forsale
8686,comp.sys.mac.hardware
8687,misc.forsale
8688,sci.crypt
8689,sci.med
8690,rec.motorcycles
8691,soc.religion.christian
8692,sci.med
8693,talk.politics.guns
8694,talk.politics.mideast
8695,alt.atheism
8696,sci.space
8697,comp.os.ms-windows.misc
8698,talk.religion.misc
8699,rec.sport.baseball
8700,alt.atheism
8701,sci.space
8702,rec.sport.baseball
8703,talk.politics.guns
8704,talk.politics.misc
8705,comp.sys.ibm.pc.hardware
8706,comp.windows.x
8707,rec.motorcycles
8708,sci.electronics
8709,sci.electronics
8710,comp.windows.x
8711,comp.sys.ibm.pc.hardware
8712,rec.sport.baseball
8713,talk.politics.guns
8714,rec.motorcycles
8715,rec.sport.baseball
8716,talk.politics.mideast
8717,rec.autos
8718,comp.sys.ibm.pc.hardware
8719,soc.religion.christian
8720,comp.sys.ibm.pc.hardware
8721,talk.religion.misc
8722,sci.med
8723,alt.atheism
8724,talk.politics.misc
8725,sci.med
8726,rec.sport.hockey
8727,soc.religion.christian
8728,rec.motorcycles
8729,comp.sys.ibm.pc.hardware
8730,sci.electronics
8731,rec.autos
8732,rec.motorcycles
8733,sci.electronics
8734,sci.space
8735,sci.electronics
8736,sci.space
8737,sci.med
8738,rec.sport.hockey
8739,talk.religion.misc
8740,rec.motorcycles
8741,sci.med
8742,rec.autos
8743,comp.graphics
8744,comp.sys.mac.hardware
8745,comp.os.ms-windows.misc
8746,talk.religion.misc
8747,sci.crypt
8748,talk.politics.guns
8749,sci.med
8750,comp.graphics
8751,sci.med
8752,talk.politics.guns
8753,rec.motorcycles
8754,misc.forsale
8755,rec.autos
8756,misc.forsale
8757,comp.windows.x
8758,rec.sport.hockey
8759,comp.graphics
8760,comp.windows.x
8761,comp.graphics
8762,sci.crypt
8763,rec.autos
8764,sci.space
8765,talk.politics.misc
8766,sci.space
8767,comp.sys.ibm.pc.hardware
8768,talk.politics.guns
8769,talk.politics.misc
8770,sci.med
8771,misc.forsale
8772,comp.windows.x
8773,rec.autos
8774,comp.windows.x
8775,sci.crypt
8776,sci.crypt
8777,comp.sys.ibm.pc.hardware
8778,talk.politics.misc
8779,soc.religion.christian
8780,talk.politics.guns
8781,sci.electronics
8782,talk.politics.misc
8783,comp.sys.ibm.pc.hardware
8784,talk.politics.misc
8785,soc.religion.christian
8786,misc.forsale
8787,rec.autos
8788,comp.windows.x
8789,rec.sport.baseball
8790,comp.sys.ibm.pc.hardware
8791,sci.crypt
8792,misc.forsale
8793,talk.politics.mideast
8794,comp.sys.mac.hardware
8795,rec.sport.hockey
8796,sci.electronics
8797,sci.electronics
8798,comp.os.ms-windows.misc
8799,rec.autos
8800,comp.windows.x
8801,comp.windows.x
8802,comp.windows.x
8803,comp.os.ms-windows.misc
8804,sci.space
8805,talk.politics.guns
8806,misc.forsale
8807,misc.forsale
8808,sci.electronics
8809,sci.space
8810,talk.religion.misc
8811,rec.sport.baseball
8812,rec.sport.hockey
8813,talk.politics.mideast
8814,alt.atheism
8815,comp.windows.x
8816,sci.med
8817,comp.graphics
8818,soc.religion.christian
8819,sci.electronics
8820,sci.electronics
8821,rec.sport.hockey
8822,talk.religion.misc
8823,comp.sys.ibm.pc.hardware
8824,talk.politics.mideast
8825,talk.politics.misc
8826,comp.windows.x
8827,misc.forsale
8828,soc.religion.christian
8829,alt.atheism
8830,soc.religion.christian
8831,comp.sys.ibm.pc.hardware
8832,rec.sport.baseball
8833,alt.atheism
8834,rec.motorcycles
8835,sci.space
8836,comp.graphics
8837,sci.med
8838,rec.sport.hockey
8839,alt.atheism
8840,comp.windows.x
8841,comp.graphics
8842,talk.politics.misc
8843,talk.religion.misc
8844,comp.os.ms-windows.misc
8845,rec.sport.baseball
8846,rec.sport.hockey
8847,comp.sys.mac.hardware
8848,comp.sys.mac.hardware
8849,talk.politics.guns
8850,sci.crypt
8851,alt.atheism
8852,talk.politics.mideast
8853,rec.sport.hockey
8854,talk.religion.misc
8855,misc.forsale
8856,alt.atheism
8857,rec.sport.baseball
8858,rec.autos
8859,misc.forsale
8860,comp.graphics
8861,comp.sys.ibm.pc.hardware
8862,rec.sport.baseball
8863,sci.med
8864,comp.sys.mac.hardware
8865,comp.sys.mac.hardware
8866,rec.motorcycles
8867,comp.windows.x
8868,talk.politics.misc
8869,sci.space
8870,comp.graphics
8871,talk.politics.guns
8872,sci.med
8873,talk.politics.mideast
8874,comp.graphics
8875,rec.sport.hockey
8876,sci.med
8877,sci.electronics
8878,sci.med
8879,talk.politics.mideast
8880,sci.electronics
8881,rec.motorcycles
8882,talk.politics.mideast
8883,talk.politics.mideast
8884,sci.med
8885,comp.sys.ibm.pc.hardware
8886,alt.atheism
8887,talk.politics.guns
8888,rec.sport.baseball
8889,talk.religion.misc
8890,comp.sys.ibm.pc.hardware
8891,soc.religion.christian
8892,sci.med
8893,talk.politics.guns
8894,sci.space
8895,rec.motorcycles
8896,comp.graphics
8897,comp.windows.x
8898,talk.politics.guns
8899,sci.electronics
8900,rec.motorcycles
8901,soc.religion.christian
8902,rec.sport.hockey
8903,soc.religion.christian
8904,comp.windows.x
8905,comp.graphics
8906,comp.os.ms-windows.misc
8907,comp.sys.ibm.pc.hardware
8908,talk.politics.misc
8909,talk.religion.misc
8910,soc.religion.christian
8911,soc.religion.christian
8912,comp.graphics
8913,rec.motorcycles
8914,rec.motorcycles
8915,rec.motorcycles
8916,talk.politics.guns
8917,rec.autos
8918,misc.forsale
8919,comp.windows.x
8920,rec.sport.hockey
8921,talk.politics.misc
8922,rec.sport.hockey
8923,sci.med
8924,sci.space
8925,sci.crypt
8926,comp.os.ms-windows.misc
8927,sci.electronics
8928,sci.crypt
8929,comp.sys.mac.hardware
8930,comp.sys.ibm.pc.hardware
8931,talk.politics.guns
8932,rec.autos
8933,talk.politics.mideast
8934,comp.sys.ibm.pc.hardware
8935,talk.politics.guns
8936,talk.politics.misc
8937,sci.med
8938,rec.sport.hockey
8939,sci.electronics
8940,misc.forsale
8941,sci.electronics
8942,soc.religion.christian
8943,comp.sys.ibm.pc.hardware
8944,talk.politics.mideast
8945,comp.os.ms-windows.misc
8946,sci.space
8947,comp.os.ms-windows.misc
8948,sci.med
8949,sci.crypt
8950,soc.religion.christian
8951,misc.forsale
8952,rec.sport.hockey
8953,comp.windows.x
8954,sci.space
8955,alt.atheism
8956,sci.space
8957,talk.religion.misc
8958,talk.politics.misc
8959,rec.sport.hockey
8960,sci.crypt
8961,talk.politics.mideast
8962,comp.os.ms-windows.misc
8963,sci.space
8964,talk.religion.misc
8965,talk.politics.guns
8966,alt.atheism
8967,rec.sport.baseball
8968,misc.forsale
8969,talk.politics.misc
8970,comp.sys.mac.hardware
8971,comp.graphics
8972,alt.atheism
8973,rec.sport.hockey
8974,talk.politics.guns
8975,misc.forsale
8976,comp.windows.x
8977,comp.graphics
8978,sci.electronics
8979,talk.politics.misc
8980,talk.politics.mideast
8981,comp.sys.mac.hardware
8982,sci.crypt
